id,lat,lng
15623,42.37084681828869,-71.10349517574834
40,42.37023715345618,-71.09646517394759
9134,42.37103246427614,-71.10119688641728
16858,42.37122275149829,-71.09393044985337
7177,42.37210133485802,-71.10255925433044
11000,42.3709268487731,-71.10137121969981
16875,42.37327361759257,-71.10015873341295
17067,42.3697658978956,-71.10234944977216
5103,42.37286715120729,-71.09734088125211
21168,42.36923386144528,-71.10455573739209
8202,42.36955807493402,-71.09563282120791
9061,42.370735838150274,-71.10119243678761
55443,42.36853698979507,-71.09933486220318
9195,42.367925329647235,-71.09542034834304
7426,42.36779485207254,-71.09697925166843
80066,42.36991598285513,-71.10316172270191
40201,42.36840009282389,-71.09852106933339
17057,42.37030779199734,-71.10763530883015
20726,42.37185914096435,-71.09783079391286
13529,42.3708866009328,-71.0976734561884
13080,42.37027326454857,-71.09414793435896
12827,42.367853061887935,-71.10063070788277
3599,42.36758096442392,-71.10233385319317
23500,42.367365110666405,-71.10679236300776
3754,42.37181954709607,-71.09797692564283
11063,42.3681312303032,-71.10110749764841
367,42.36962514188423,-71.09936953444885
8070,42.370920364086246,-71.09467995214409
20739,42.372463367212674,-71.09658314014273
9576,42.370835777909015,-71.10233269339078
27299,42.37413846608468,-71.10296255346024
9470,42.373134255196966,-71.09823430553958
8137,42.368452294233194,-71.10233410033975
11274,42.369565659628925,-71.10783512610837
7420,42.36742408347118,-71.0960294006734
13211,42.37253150827485,-71.10224023247838
7166,42.3709908822682,-71.10326934317409
12549,42.36718879650056,-71.09868528893801
92,42.370173795843584,-71.09350895412028
13537,42.3709553936161,-71.09856674217583
3757,42.3718696233238,-71.09844812507983
3869,42.37409747511713,-71.09755466606009
9622,42.36944028768721,-71.09652896837135
12834,42.36909221154307,-71.09673142205008
11445,42.368490989997625,-71.09958738959814
7337,42.373365358119266,-71.10550435894942
6182,42.37159657138695,-71.10751721170554
4372,42.3698313774552,-71.10057730881482
463,42.37463280884059,-71.10590981378348
7114,42.37143133147609,-71.10083055903796
14327,42.37099761171097,-71.09990804049986
11450,42.3689666672438,-71.1005758795555
6175,42.37093796804759,-71.10715136703794
5094,42.37326043111754,-71.096663773986
8217,42.368640629810386,-71.09663217777938
27300,42.37410737432504,-71.10292612555673
9272,42.367291235241936,-71.09467741128837
12835,42.369027779204714,-71.09676747700816
23004,42.36730864964277,-71.10252336172786
3589,42.36899674525977,-71.10132567444673
13539,42.371101528332424,-71.0984671646911
10313,42.3712403025053,-71.09768187800262
20717,42.37260444242923,-71.09737312070547
102,42.37049313007305,-71.09420666539312
7329,42.371916970275265,-71.1077884246999
308,42.367701831296934,-71.0936202877905
13536,42.37090498561181,-71.09860306350467
20728,42.37171285143002,-71.09791952742525
6789,42.36884565959862,-71.10344738386662
8075,42.370746553047745,-71.09564839107037
7301,42.37295201612438,-71.10583397499742
9143,42.37385438382468,-71.10646995972795
5093,42.373232848963305,-71.09645132787341
26859,42.368513948537725,-71.10393319089647
13527,42.37035850669857,-71.09798226315668
7280,42.37212022144577,-71.1063768029611
11684,42.37104462160893,-71.10231153560348
7272,42.37359004709247,-71.10449066411917
33406,42.367164275778364,-71.0982581679451
16846,42.367478217744335,-71.09957592323582
12023,42.372987803162424,-71.09566383920682
244,42.37520001833759,-71.10577542993622
5843,42.36882449696149,-71.10559436476954
10181,42.37282073173115,-71.10201673654282
91,42.37027056316438,-71.09352641656834
10467,42.36806682564548,-71.10754367874759
26845,42.36919282591246,-71.10443091593734
13060,42.37397879754396,-71.10330026391286
3755,42.37177861428516,-71.09800226722469
7192,42.37272480739519,-71.10301883210762
9849,42.37127541484778,-71.09645470898995
7202,42.37313006702802,-71.10267334553684
3758,42.37194959247228,-71.09855103560594
21850,42.36895318033854,-71.09782529072288
7197,42.373808458425955,-71.10203762827285
7121,42.3729644949286,-71.10002652956025
50116,42.36750568419242,-71.09669466193742
5862,42.368275052023485,-71.10503856871115
7185,42.37103697163726,-71.10335762660338
21885,42.37248856520098,-71.09466058442625
9374,42.37064396605286,-71.10125836553591
11714,42.36776106212828,-71.09345183967451
8087,42.36945270909966,-71.09460107027616
7141,42.37245273321096,-71.10216647865182
7400,42.367460185235714,-71.09869515864655
120,42.368946071324174,-71.0941934348882
7164,42.370790523055845,-71.10340871543431
4365,42.36942410706382,-71.10151052673343
9954,42.37438244039926,-71.09734977964915
283,42.36960205715155,-71.09593315027702
48531,42.36904941235248,-71.09456375196537
7235,42.37344080810193,-71.10419500057347
22740,42.37352350511096,-71.09421288804855
10434,42.36732680962007,-71.09444847272451
8163,42.36927586155237,-71.09974778055663
34143,42.36826457547867,-71.09911552117369
9269,42.36754258324926,-71.09504154153736
7204,42.37310810224193,-71.1028202950829
23011,42.36864409176682,-71.09955493025457
11962,42.37323502601693,-71.09762384081756
13214,42.37312954964727,-71.1055621716144
12702,42.37062438206885,-71.10407110369711
6780,42.36955633968701,-71.10544605663823
7440,42.36705657157686,-71.09375708506563
460,42.37436755535778,-71.10526749465966
7434,42.368282722505406,-71.09703693501446
